net,length_um
_00032_,17.685
_03016_,17.68
_04568_,17.68
_06616_,17.68
id_stage_i.regfile_i.regfile_data\[5\]\[19\],17.68
_02570_,17.64
_04460_,17.64
_05776_,17.64
id_stage_i.regfile_i.regfile_data\[26\]\[23\],17.63
id_stage_i.regfile_i.regfile_data\[15\]\[6\],17.62
id_stage_i.regfile_i.regfile_data\[6\]\[11\],17.615
id_stage_i.regfile_i.regfile_data\[10\]\[3\],17.61
_01915_,17.6
_02567_,17.6
_06330_,17.6
_06355_,17.6
_06585_,17.58
_03286_,17.56
_04109_,17.56
_06445_,17.56
_06630_,17.56
_03362_,17.54
_05245_,17.54
id_stage_i.regfile_i.regfile_data\[10\]\[0\],17.525
_02229_,17.52
id_stage_i.regfile_i.regfile_data\[23\]\[14\],17.52
id_stage_i.regfile_i.regfile_data\[7\]\[10\],17.52
id_stage_i.regfile_i.regfile_data\[14\]\[26\],17.51
id_stage_i.regfile_i.regfile_data\[6\]\[24\],17.51
_01970_,17.5
id_stage_i.regfile_i.regfile_data\[31\]\[16\],17.5
_05108_,17.46
_06696_,17.46
IMEM_data_i[8],17.45
_06093_,17.45
_03821_,17.44
_06109_,17.44
id_stage_i.regfile_i.regfile_data\[2\]\[5\],17.43
_01658_,17.4
_01667_,17.4
_03775_,17.4
_04076_,17.4
_06254_,17.4
id_stage_i.regfile_i.regfile_data\[18\]\[3\],17.39
DMEM_rd_data_i[3],17.38
_03047_,17.38
_03886_,17.38
id_stage_i.regfile_i.regfile_data\[15\]\[13\],17.38
_06387_,17.36
id_stage_i.regfile_i.regfile_data\[8\]\[11\],17.36
IMEM_data_i[20],17.35
_03360_,17.34
_03524_,17.34
_06492_,17.34
_01469_,17.32
id_stage_i.regfile_i.regfile_data\[14\]\[18\],17.31
_03378_,17.3
_05537_,17.3
id_stage_i.regfile_i.regfile_data\[23\]\[21\],17.3
_02015_,17.28
_03693_,17.28
_05136_,17.28
id_stage_i.regfile_i.regfile_data\[27\]\[3\],17.26
id_stage_i.regfile_i.regfile_data\[29\]\[18\],17.26
id_stage_i.regfile_i.regfile_data\[22\]\[23\],17.255
DMEM_wr_data_o[4],17.25
id_stage_i.regfile_i.regfile_data\[22\]\[0\],17.245
_04615_,17.24
id_stage_i.regfile_i.regfile_data\[5\]\[28\],17.24
_00337_,17.225
_03551_,17.22
id_stage_i.regfile_i.regfile_data\[1\]\[22\],17.22
id_stage_i.regfile_i.regfile_data\[23\]\[25\],17.22
id_stage_i.regfile_i.regfile_data\[7\]\[4\],17.22
_02112_,17.18
_04032_,17.18
_06067_,17.18
ex_stage_i.EX_pc_dest_o\[21\],17.18
id_stage_i.regfile_i.regfile_data\[23\]\[30\],17.18
IMEM_data_i[29],17.16
_05246_,17.16
_05359_,17.16
id_stage_i.regfile_i.regfile_data\[22\]\[28\],17.15
_03130_,17.14
_03934_,17.14
_04512_,17.14
_05572_,17.14
id_stage_i.regfile_i.regfile_data\[15\]\[1\],17.14
id_stage_i.regfile_i.regfile_data\[27\]\[4\],17.14
_02995_,17.12
_06577_,17.12
_06765_,17.12
_01781_,17.1
_02764_,17.1
_03145_,17.1
id_stage_i.regfile_i.regfile_data\[1\]\[14\],17.1
id_stage_i.regfile_i.regfile_data\[23\]\[11\],17.1
_06094_,17.08
_06485_,17.08
id_stage_i.regfile_i.regfile_data\[19\]\[16\],17.06
id_stage_i.regfile_i.regfile_data\[30\]\[9\],17.055
id_stage_i.regfile_i.regfile_data\[18\]\[18\],17.05
id_stage_i.regfile_i.regfile_data\[22\]\[5\],17.035
_03602_,17.02
_05101_,17.02
id_stage_i.regfile_i.regfile_data\[19\]\[11\],17.02
_03985_,17
_01764_,16.98
_06175_,16.98
id_stage_i.regfile_i.regfile_data\[15\]\[18\],16.98
_03247_,16.96
_03816_,16.96
_04233_,16.96
_06439_,16.96
IMEM_addr_o[19],16.94
id_stage_i.regfile_i.regfile_data\[10\]\[11\],16.935
id_stage_i.regfile_i.regfile_data\[14\]\[25\],16.935
_05049_,16.92
id_stage_i.regfile_i.regfile_data\[4\]\[10\],16.92
id_stage_i.regfile_i.regfile_data\[18\]\[27\],16.915
id_stage_i.regfile_i.regfile_data\[2\]\[14\],16.91
_01324_,16.885
_03157_,16.88
_03178_,16.88
_05394_,16.88
_05313_,16.86
_05738_,16.86
_00529_,16.845
DMEM_addr_o[3],16.84
_03900_,16.84
_04129_,16.84
_01231_,16.825
_00821_,16.815
_05080_,16.8
_05737_,16.8
id_stage_i.regfile_i.regfile_data\[27\]\[7\],16.8
id_stage_i.regfile_i.regfile_data\[7\]\[6\],16.8
_01916_,16.79
_03986_,16.78
_06078_,16.78
_06219_,16.78
_02712_,16.76
_03303_,16.76
_04167_,16.76
id_stage_i.regfile_i.regfile_data\[19\]\[7\],16.73
id_stage_i.regfile_i.regfile_data\[30\]\[4\],16.73
_01940_,16.72
_02036_,16.68
_03519_,16.68
_03791_,16.68
_03948_,16.68
_03996_,16.68
_05119_,16.68
_05131_,16.68
_06558_,16.68
id_stage_i.regfile_i.regfile_data\[3\]\[7\],16.68
_03961_,16.66
_04731_,16.66
_05740_,16.64
_05849_,16.64
id_stage_i.regfile_i.regfile_data\[11\]\[0\],16.64
_02504_,16.6
_03294_,16.6
_05070_,16.6
_05717_,16.6
_05956_,16.6
_06206_,16.6
_04262_,16.58
_06100_,16.56
id_stage_i.regfile_i.regfile_data\[7\]\[14\],16.56
IMEM_data_i[26],16.55
_03752_,16.54
_05814_,16.54
_02810_,16.52
mem_stage_i.MEM_alu_result_o\[2\],16.52
_03971_,16.5
_00453_,16.485
_05451_,16.48
_05850_,16.48
_06319_,16.48
id_stage_i.regfile_i.regfile_data\[30\]\[18\],16.48
id_stage_i.regfile_i.regfile_data\[3\]\[21\],16.48
id_stage_i.regfile_i.regfile_data\[6\]\[3\],16.445
_03025_,16.44
_04775_,16.42
id_stage_i.regfile_i.regfile_data\[4\]\[20\],16.41
id_stage_i.regfile_i.regfile_data\[17\]\[12\],16.4
id_stage_i.regfile_i.regfile_data\[18\]\[19\],16.39
id_stage_i.regfile_i.regfile_data\[14\]\[15\],16.385
_01642_,16.38
_02524_,16.38
_06365_,16.38
id_stage_i.IF_pc_i\[22\],16.38
_00827_,16.365
DMEM_rd_data_i[10],16.36
_02892_,16.36
_05166_,16.34
_05566_,16.34
id_stage_i.regfile_i.regfile_data\[15\]\[5\],16.34
id_stage_i.regfile_i.regfile_data\[5\]\[11\],16.34
_03201_,16.32
_06289_,16.32
id_stage_i.regfile_i.regfile_data\[29\]\[27\],16.32
_04432_,16.3
_04857_,16.3
_06065_,16.3
id_stage_i.regfile_i.regfile_data\[1\]\[0\],16.3
_01409_,16.285
_05747_,16.28
_06237_,16.24
id_stage_i.regfile_i.regfile_data\[3\]\[10\],16.23
_02070_,16.22
_04363_,16.22
_05545_,16.22
_06551_,16.22
id_stage_i.regfile_i.regfile_data\[15\]\[27\],16.22
id_stage_i.regfile_i.regfile_data\[3\]\[5\],16.22
DMEM_addr_o[9],16.19
_00235_,16.185
_01806_,16.18
_02349_,16.18
_03543_,16.18
_05092_,16.18
_05932_,16.18
id_stage_i.regfile_i.regfile_data\[11\]\[11\],16.18
id_stage_i.regfile_i.regfile_data\[11\]\[12\],16.18
id_stage_i.regfile_i.regfile_data\[25\]\[22\],16.18
id_stage_i.regfile_i.regfile_data\[6\]\[7\],16.175
id_stage_i.regfile_i.regfile_data\[2\]\[23\],16.155
_01026_,16.14
_03748_,16.14
id_stage_i.regfile_i.regfile_data\[2\]\[24\],16.13
id_stage_i.regfile_i.regfile_data\[27\]\[11\],16.12
boot_addr_i[29],16.11
_05271_,16.1
id_stage_i.regfile_i.regfile_data\[29\]\[6\],16.1
id_stage_i.rs1_rd_data\[16\],16.1
_03035_,16.08
_03750_,16.08
_01740_,16.06
_00144_,16.04
_05292_,16.04
_02543_,16.02
_05385_,16.02
id_stage_i.regfile_i.regfile_data\[19\]\[3\],16.02
id_stage_i.regfile_i.regfile_data\[19\]\[4\],16.02
_02787_,16
_03215_,16
_04257_,16
_06292_,16
_01706_,15.98
_03822_,15.98
_05827_,15.98
id_stage_i.regfile_i.regfile_data\[5\]\[5\],15.98
_03995_,15.96
_05861_,15.96
_06392_,15.96
boot_addr_i[7],15.95
id_stage_i.regfile_i.regfile_data\[26\]\[16\],15.93
IMEM_addr_o[6],15.92
_02781_,15.92
_03741_,15.92
_04033_,15.92
_06683_,15.92
id_stage_i.regfile_i.regfile_data\[24\]\[17\],15.92
_01711_,15.9
_01991_,15.9
_05473_,15.9
_06119_,15.9
DMEM_addr_o[14],15.89
id_stage_i.regfile_i.regfile_data\[18\]\[8\],15.89
_04472_,15.88
_05236_,15.88
ex_stage_i.ID_imm1_i\[30\],15.88
id_stage_i.regfile_i.regfile_data\[23\]\[17\],15.88
id_stage_i.regfile_i.regfile_data\[25\]\[16\],15.88
id_stage_i.regfile_i.regfile_data\[7\]\[19\],15.88
DMEM_wr_data_o[14],15.87
id_stage_i.regfile_i.regfile_data\[18\]\[22\],15.87
_02341_,15.86
_04760_,15.86
_05908_,15.86
id_stage_i.regfile_i.regfile_data\[19\]\[2\],15.86
id_stage_i.regfile_i.regfile_data\[14\]\[8\],15.845
_01954_,15.84
_03789_,15.84
_04383_,15.84
_00569_,15.825
_02533_,15.82
_06646_,15.82
id_stage_i.regfile_i.regfile_data\[27\]\[5\],15.82
id_stage_i.regfile_i.regfile_data\[9\]\[11\],15.82
id_stage_i.regfile_i.regfile_data\[18\]\[4\],15.81
_00450_,15.805
_01228_,15.805
DMEM_wr_byte_en_o[0],15.79
id_stage_i.regfile_i.regfile_data\[18\]\[13\],15.775
id_stage_i.regfile_i.regfile_data\[2\]\[1\],15.775
_01783_,15.76
_03684_,15.76
_03923_,15.76
_04071_,15.76
_06503_,15.76
id_stage_i.regfile_i.regfile_data\[9\]\[9\],15.76
_02041_,15.735
_04029_,15.72
_05858_,15.72
id_stage_i.regfile_i.regfile_data\[7\]\[8\],15.72
_05874_,15.71
_05887_,15.71
id_stage_i.regfile_i.regfile_data\[26\]\[6\],15.71
_01660_,15.7
_03205_,15.7
_05951_,15.7
_06247_,15.7
_03972_,15.68
_04559_,15.68
_05479_,15.68
_06244_,15.68
id_stage_i.regfile_i.regfile_data\[18\]\[10\],15.67
_03525_,15.66
id_stage_i.IF_pc_i\[2\],15.66
_03027_,15.64
_04244_,15.64
_04786_,15.64
_05870_,15.64
_05901_,15.64
_05440_,15.63
_03191_,15.62
id_stage_i.regfile_i.regfile_data\[21\]\[19\],15.59
_03420_,15.58
id_stage_i.regfile_i.regfile_data\[2\]\[7\],15.57
_03315_,15.56
_05791_,15.56
_00257_,15.545
_00325_,15.54
_03081_,15.54
_02149_,15.52
_03401_,15.52
_03554_,15.52
id_stage_i.IF_pc_i\[16\],15.52
id_stage_i.regfile_i.regfile_data\[17\]\[18\],15.52
id_stage_i.regfile_i.regfile_data\[19\]\[26\],15.52
_00244_,15.505
_00906_,15.505
_02802_,15.5
id_stage_i.regfile_i.regfile_data\[1\]\[30\],15.5
_00310_,15.495
_00509_,15.465
_00706_,15.46
_06075_,15.46
_06277_,15.46
boot_addr_i[8],15.46
id_stage_i.regfile_i.regfile_data\[31\]\[18\],15.46
id_stage_i.regfile_i.regfile_data\[3\]\[23\],15.46
id_stage_i.regfile_i.regfile_data\[7\]\[5\],15.46
_05520_,15.44
_06758_,15.44
_02603_,15.42
id_stage_i.regfile_i.regfile_data\[24\]\[16\],15.42
_04189_,15.4
id_stage_i.regfile_i.regfile_data\[9\]\[26\],15.4
_03057_,15.38
_06022_,15.38
control_i.MEM_rd_addr_i\[2\],15.38
id_stage_i.regfile_i.regfile_data\[17\]\[21\],15.38
id_stage_i.regfile_i.regfile_data\[21\]\[17\],15.38
_02817_,15.36
id_stage_i.regfile_i.regfile_data\[7\]\[16\],15.36
IMEM_addr_o[13],15.35
_00102_,15.345
_02128_,15.34
_03189_,15.34
_03475_,15.34
_04108_,15.34
_04513_,15.34
_06462_,15.34
id_stage_i.regfile_i.regfile_data\[21\]\[25\],15.34
DMEM_rd_data_i[0],15.32
_01508_,15.3
_03162_,15.3
_03989_,15.3
_02858_,15.28
_02905_,15.26
_03071_,15.26
_04384_,15.26
_04773_,15.26
_06286_,15.26
_06496_,15.26
branchgen_i.ID_pc_i\[21\],15.26
id_stage_i.IF_pc_i\[17\],15.26
id_stage_i.regfile_i.regfile_data\[18\]\[28\],15.25
_01300_,15.245
_03591_,15.24
_06652_,15.22
_00351_,15.2
DMEM_addr_o[30],15.19
_03593_,15.18
id_stage_i.regfile_i.regfile_data\[4\]\[23\],15.18
id_stage_i.regfile_i.regfile_data\[26\]\[3\],15.17
DMEM_rd_data_i[16],15.16
_03873_,15.16
_00640_,15.145
_01197_,15.14
_06661_,15.14
_02906_,15.12
_03757_,15.12
id_stage_i.regfile_i.regfile_data\[6\]\[1\],15.115
_00261_,15.105
_01690_,15.1
_05179_,15.1
_05773_,15.1
id_stage_i.regfile_i.regfile_data\[2\]\[6\],15.09
_04868_,15.085
_03370_,15.08
_04124_,15.08
_02011_,15.06
ex_stage_i.ID_imm1_i\[14\],15.06
ex_stage_i.ID_mem_op_i\[1\],15.06
_02327_,15.04
_05276_,15.015
_01126_,15.005
IMEM_data_i[16],15
_02029_,15
_02988_,15
_01050_,14.985
_01656_,14.98
_02309_,14.98
_05341_,14.98
id_stage_i.regfile_i.regfile_data\[25\]\[3\],14.96
id_stage_i.regfile_i.regfile_data\[29\]\[3\],14.96
_04811_,14.94
_04926_,14.94
_06344_,14.94
_01855_,14.92
_03518_,14.92
_03681_,14.92
_06144_,14.92
_01548_,14.91
_00624_,14.905
_00295_,14.885
_00910_,14.885
_05232_,14.88
_05941_,14.88
_06148_,14.88
id_stage_i.regfile_i.regfile_data\[17\]\[11\],14.88
id_stage_i.regfile_i.regfile_data\[29\]\[7\],14.88
_04681_,14.86
_02336_,14.84
_02661_,14.84
_02773_,14.84
control_i.EX_rs2_addr_i\[4\],14.84
_05197_,14.835
_05658_,14.82
_00163_,14.805
_03436_,14.8
_03671_,14.8
_04875_,14.8
_06059_,14.8
_06681_,14.8
id_stage_i.regfile_i.regfile_data\[17\]\[14\],14.8
_04925_,14.78
boot_addr_i[19],14.78
boot_addr_i[1],14.78
_00093_,14.77
id_stage_i.regfile_i.regfile_data\[6\]\[17\],14.77
_00346_,14.76
_03044_,14.76
_03124_,14.76
_03780_,14.76
_05018_,14.76
id_stage_i.regfile_i.regfile_data\[27\]\[2\],14.74
_02850_,14.72
_03506_,14.72
_04725_,14.72
id_stage_i.regfile_i.regfile_data\[24\]\[27\],14.72
_01277_,14.705
_01808_,14.7
_00727_,14.68
_03445_,14.68
_06051_,14.68
_02921_,14.66
_03561_,14.66
_03803_,14.66
_01395_,14.645
_03765_,14.64
_00526_,14.625
_03037_,14.6
_03221_,14.6
_04054_,14.6
id_stage_i.regfile_i.regfile_data\[3\]\[22\],14.6
_00033_,14.585
_00464_,14.585
_03760_,14.58
_06367_,14.56
_02241_,14.54
_04214_,14.54
_05190_,14.54
_05224_,14.54
id_stage_i.regfile_i.regfile_data\[23\]\[27\],14.54
_01657_,14.52
_02377_,14.52
_02945_,14.52
_05507_,14.52
ex_stage_i.EX_pc_dest_o\[24\],14.52
_00475_,14.505
_02867_,14.5
_03456_,14.5
_03532_,14.5
_06015_,14.5
_06097_,14.5
_06126_,14.5
control_i.ID_mem_rd_en_i,14.5
id_stage_i.regfile_i.regfile_data\[20\]\[27\],14.5
DMEM_addr_o[29],14.49
_03426_,14.48
_05732_,14.48
ex_stage_i.EX_pc_dest_o\[0\],14.48
_02084_,14.46
_02223_,14.46
_04604_,14.46
_05420_,14.46
id_stage_i.regfile_i.regfile_data\[19\]\[29\],14.46
id_stage_i.regfile_i.regfile_data\[1\]\[20\],14.46
id_stage_i.regfile_i.regfile_data\[1\]\[23\],14.46
id_stage_i.regfile_i.regfile_data\[21\]\[29\],14.46
id_stage_i.regfile_i.regfile_data\[23\]\[13\],14.46
_01943_,14.45
_06198_,14.44
_06349_,14.44
DMEM_wr_data_o[10],14.43
_01217_,14.425
_01876_,14.42
_02052_,14.42
_02646_,14.42
_02952_,14.42
_02969_,14.42
_03241_,14.42
_03778_,14.42
_04685_,14.42
_05751_,14.42
_06223_,14.42
id_stage_i.regfile_i.regfile_data\[3\]\[3\],14.42
_05140_,14.41
IMEM_addr_o[26],14.4
_01644_,14.4
_03608_,14.4
_04277_,14.4
id_stage_i.regfile_i.regfile_data\[5\]\[18\],14.4
_00904_,14.385
id_stage_i.regfile_i.regfile_data\[14\]\[22\],14.385
_02344_,14.38
_02551_,14.38
_06287_,14.38
_06633_,14.38
_01471_,14.36
_01815_,14.36
_05574_,14.36
_05399_,14.35
_02026_,14.34
_04217_,14.34
_05369_,14.34
_06127_,14.34
_06404_,14.34
_06422_,14.34
_06461_,14.34
_00612_,14.32
_03733_,14.32
boot_addr_i[10],14.32
boot_addr_i[23],14.32
id_stage_i.IF_pc_i\[25\],14.32
_02498_,14.3
_05699_,14.3
_06733_,14.3
_03161_,14.28
_03350_,14.28
_03644_,14.28
_02811_,14.26
_03897_,14.26
id_stage_i.regfile_i.regfile_data\[2\]\[8\],14.255
_03468_,14.24
_03797_,14.24
_03914_,14.24
_05813_,14.24
DMEM_addr_o[18],14.22
DMEM_wr_data_o[28],14.22
IMEM_addr_o[17],14.22
mem_stage_i.MEM_alu_result_o\[26\],14.22
_00498_,14.205
_04220_,14.2
_00302_,14.185
_00360_,14.185
_02315_,14.18
_05185_,14.18
_05311_,14.18
_05796_,14.18
_01160_,14.165
_05938_,14.14
_02346_,14.13
_00467_,14.125
_01614_,14.12
_01832_,14.12
_02373_,14.12
_05508_,14.12
_06137_,14.12
_03053_,14.08
_04390_,14.08
_05114_,14.08
_05959_,14.08
id_stage_i.regfile_i.regfile_data\[19\]\[30\],14.08
_06033_,14.06
_03599_,14.04
_04185_,14.04
_06374_,14.04
_02779_,14.02
_03226_,14.02
_04221_,14.02
branchgen_i.ID_imm2_i\[13\],14.02
DMEM_addr_o[5],14
_00011_,14
_01863_,14
_02714_,14
_03202_,14
_03376_,14
_03463_,14
_04505_,14
_04598_,14
_04692_,14
_05342_,14
_06535_,14
id_stage_i.regfile_i.regfile_data\[19\]\[10\],14
_02159_,13.98
_02515_,13.96
_03029_,13.96
_03269_,13.96
_04844_,13.96
_05996_,13.96
_06239_,13.96
ex_stage_i.EX_rs2_data_o\[22\],13.96
clknet_leaf_116_clk_i,13.96
_01829_,13.94
_01221_,13.925
_02001_,13.92
_02931_,13.92
_02940_,13.92
_04378_,13.92
id_stage_i.regfile_i.regfile_data\[17\]\[19\],13.92
id_stage_i.regfile_i.regfile_data\[7\]\[9\],13.92
_05939_,13.89
_03200_,13.88
_04135_,13.88
_04249_,13.88
_04610_,13.88
_06692_,13.88
id_stage_i.regfile_i.regfile_data\[1\]\[12\],13.88
_00082_,13.86
_03394_,13.84
_03433_,13.84
_04025_,13.84
_04027_,13.84
_04782_,13.84
_05671_,13.84
_05871_,13.84
_06019_,13.84
id_stage_i.regfile_i.regfile_data\[22\]\[3\],13.84
id_stage_i.IF_pc_i\[28\],13.835
_03491_,13.82
_03959_,13.8
_05195_,13.8
_05607_,13.8
_06187_,13.8
id_stage_i.regfile_i.regfile_data\[25\]\[1\],13.8
IMEM_data_i[13],13.78
_00178_,13.78
_05294_,13.78
_06748_,13.78
_00962_,13.745
_01911_,13.74
_04140_,13.74
_06225_,13.74
DMEM_addr_o[26],13.72
IMEM_addr_o[10],13.72
IMEM_addr_o[20],13.72
_05868_,13.72
id_stage_i.regfile_i.regfile_data\[21\]\[4\],13.72
_01423_,13.715
_01053_,13.685
_01838_,13.68
_03218_,13.68
_04534_,13.68
_04937_,13.68
_04939_,13.68
ex_stage_i.EX_pc_dest_o\[5\],13.68
id_stage_i.regfile_i.regfile_data\[19\]\[5\],13.68
id_stage_i.regfile_i.regfile_data\[19\]\[8\],13.68
id_stage_i.regfile_i.regfile_data\[3\]\[24\],13.68
_01104_,13.665
_04070_,13.66
_04357_,13.66
_06304_,13.66
_06509_,13.66
ex_stage_i.EX_rs2_data_o\[19\],13.66
_04296_,13.64
_05222_,13.64
_05268_,13.61
_03418_,13.6
_00998_,13.585
_01166_,13.585
_02538_,13.58
_03305_,13.58
_05681_,13.58
_05994_,13.58
id_stage_i.regfile_i.regfile_data\[1\]\[21\],13.58
id_stage_i.regfile_i.regfile_data\[23\]\[2\],13.58
id_stage_i.regfile_i.regfile_data\[31\]\[21\],13.58
_02284_,13.56
_03300_,13.56
_02236_,13.55
DMEM_wr_data_o[5],13.54
_02579_,13.54
_03790_,13.54
_03902_,13.54
_03975_,13.54
_04508_,13.54
id_stage_i.regfile_i.regfile_data\[23\]\[6\],13.54
_02574_,13.5
_02622_,13.5
_05072_,13.5
_06373_,13.5
_06545_,13.5
id_stage_i.IF_pc_i\[23\],13.5
_03595_,13.48
_04293_,13.48
_04466_,13.48
_06688_,13.48
ex_stage_i.EX_pc_dest_o\[23\],13.48
_00213_,13.475
_01236_,13.46
_02592_,13.46
_02861_,13.46
_04689_,13.46
id_stage_i.regfile_i.regfile_data\[25\]\[23\],13.46
id_stage_i.regfile_i.regfile_data\[7\]\[13\],13.46
_00964_,13.445
_01369_,13.425
_02135_,13.42
_03209_,13.42
_04195_,13.42
_05801_,13.42
_06539_,13.42
mem_stage_i.MEM_alu_result_o\[29\],13.4
_04960_,13.38
ex_stage_i.EX_pc_dest_o\[19\],13.38
_05367_,13.36
_03462_,13.34
_03815_,13.34
_01054_,13.325
_02838_,13.32
_03358_,13.32
id_stage_i.regfile_i.regfile_data\[21\]\[31\],13.3
id_stage_i.regfile_i.regfile_data\[29\]\[23\],13.3
DMEM_wr_data_o[31],13.26
_04852_,13.26
id_stage_i.regfile_i.regfile_data\[1\]\[27\],13.26
DMEM_addr_o[25],13.25
_00146_,13.245
_01199_,13.245
_06133_,13.24
_01510_,13.22
_02126_,13.22
_03171_,13.22
_04010_,13.22
_05299_,13.22
ex_stage_i.EX_pc_dest_o\[31\],13.22
_01835_,13.2
_03857_,13.2
_04073_,13.2
_04455_,13.2
_04695_,13.2
_05015_,13.2
_06699_,13.2
ex_stage_i.EX_rs2_data_o\[10\],13.2
_02774_,13.18
_04423_,13.18
_05003_,13.18
_06310_,13.18
ex_stage_i.ID_mem_op_i\[2\],13.18
id_stage_i.regfile_i.regfile_data\[29\]\[4\],13.18
_01551_,13.16
_03197_,13.16
_04426_,13.16
_06333_,13.15
_03705_,13.14
id_stage_i.regfile_i.regfile_data\[5\]\[26\],13.14
_05349_,13.135
_00233_,13.125
_02442_,13.12
_04008_,13.12
_01705_,13.1
_02663_,13.1
_06165_,13.1
mem_stage_i.MEM_alu_result_o\[27\],13.1
_00661_,13.085
_01208_,13.085
_02610_,13.08
_03556_,13.08
_03627_,13.08
_03630_,13.08
_05308_,13.08
id_stage_i.regfile_i.regfile_data\[1\]\[29\],13.08
id_stage_i.regfile_i.regfile_data\[25\]\[7\],13.08
_05889_,13.06
_01247_,13.045
_02220_,13.04
_02529_,13.04
_02685_,13.04
_04000_,13.04
_04779_,13.04
_04838_,13.04
_05261_,13.04
_05454_,13.04
_06324_,13.04
_03835_,13.02
_05598_,13.02
_00713_,13.005
_02035_,13
_04237_,13
_04439_,13
_04931_,13
_05235_,13
_06047_,13
_06512_,13
_03166_,12.98
_00120_,12.975
_00605_,12.965
_00935_,12.965
_02260_,12.96
_03329_,12.96
_03485_,12.96
_03502_,12.96
_03836_,12.96
_04395_,12.96
_04431_,12.96
_04471_,12.96
_04662_,12.96
_04710_,12.96
_05096_,12.96
_05333_,12.96
_06572_,12.96
_06732_,12.96
IMEM_data_i[1],12.94
_04665_,12.94
_05496_,12.94
_05615_,12.94
_02371_,12.92
_04616_,12.92
_04720_,12.92
_06395_,12.92
_03290_,12.9
_04046_,12.9
_01883_,12.88
_05194_,12.88
_03246_,12.86
_06709_,12.86
net198,12.86
_00967_,12.855
_02700_,12.84
_01313_,12.825
_03408_,12.82
branchgen_i.ID_pc_i\[20\],12.8
id_stage_i.regfile_i.regfile_data\[14\]\[24\],12.795
_05373_,12.76
_05902_,12.76
id_stage_i.regfile_i.regfile_data\[19\]\[9\],12.76
_01485_,12.745
id_stage_i.IF_pc_i\[7\],12.745
_01864_,12.74
_04048_,12.74
_04764_,12.74
_04840_,12.74
_05833_,12.74
_06386_,12.74
_02703_,12.72
_04283_,12.72
_06649_,12.72
_00631_,12.705
IMEM_data_i[9],12.7
_02765_,12.7
_03509_,12.7
_04333_,12.7
_05789_,12.7
_06312_,12.7
_00333_,12.665
_01340_,12.665
_02118_,12.66
id_stage_i.regfile_i.regfile_data\[7\]\[2\],12.66
_03465_,12.64
_06609_,12.64
_00719_,12.625
_01140_,12.625
DMEM_wr_byte_en_o[2],12.62
_02367_,12.62
_03527_,12.62
_04435_,12.62
_06789_,12.62
id_stage_i.regfile_i.regfile_data\[17\]\[20\],12.62
_01184_,12.615
_05894_,12.61
_00029_,12.6
_01942_,12.6
_05629_,12.6
_06764_,12.6
_05472_,12.585
_02359_,12.58
_02527_,12.58
_03592_,12.58
_04845_,12.58
_06176_,12.58
id_stage_i.regfile_i.regfile_data\[23\]\[1\],12.58
id_stage_i.regfile_i.regfile_data\[2\]\[9\],12.575
_01928_,12.56
_01421_,12.545
_04468_,12.54
_06184_,12.54
_05867_,12.535
_00553_,12.52
_01795_,12.52
_04713_,12.52
_06298_,12.52
_00249_,12.505
_00250_,12.505
_01209_,12.505
_02759_,12.5
_03172_,12.5
_03649_,12.5
_04627_,12.5
_06671_,12.5
_01555_,12.48
_02528_,12.48
_00594_,12.465
_02235_,12.46
_05250_,12.46
_05915_,12.46
boot_addr_i[13],12.45
_03566_,12.44
_05550_,12.44
_01680_,12.42
_01818_,12.42
_04958_,12.42
_00846_,12.405
_00902_,12.405
_04138_,12.4
_05558_,12.4
_06117_,12.4
_00586_,12.395
DMEM_addr_o[11],12.38
DMEM_wr_data_o[23],12.38
_03185_,12.38
_04049_,12.38
_06637_,12.38
_03573_,12.36
_06315_,12.36
_00315_,12.355
ex_stage_i.EX_pc_dest_o\[11\],12.34
_02306_,12.32
_03443_,12.3
_05610_,12.3
id_stage_i.regfile_i.regfile_data\[7\]\[24\],12.3
_01248_,12.285
_01866_,12.28
_02571_,12.28
_03199_,12.28
_03601_,12.28
_04136_,12.28
_04700_,12.28
_06644_,12.28
IMEM_addr_o[9],12.26
_04521_,12.26
_05925_,12.26
_02304_,12.24
_05635_,12.24
_05327_,12.22
_05686_,12.22
ex_stage_i.EX_rs2_data_o\[13\],12.22
_02777_,12.2
_04628_,12.2
_05676_,12.2
id_stage_i.regfile_i.regfile_data\[15\]\[21\],12.2
DMEM_addr_o[12],12.18
DMEM_wr_data_o[3],12.18
IMEM_addr_o[3],12.18
IMEM_addr_o[5],12.18
_01574_,12.18
_04307_,12.18
_05748_,12.18
_06214_,12.17
_00097_,12.165
_01573_,12.16
_01619_,12.16
_03045_,12.16
_03263_,12.16
_03634_,12.16
resetn_i,12.15
_00576_,12.145
_03323_,12.14
_06628_,12.14
_00290_,12.125
_01317_,12.125
_01821_,12.12
_02429_,12.12
_02683_,12.12
_03622_,12.12
_04368_,12.12
_04581_,12.12
_05612_,12.12
_06759_,12.12
id_stage_i.regfile_i.regfile_data\[15\]\[23\],12.12
_02021_,12.1
_04740_,12.1
_04962_,12.1
_00786_,12.085
_01043_,12.085
_01665_,12.08
_02723_,12.08
_04329_,12.08
_04950_,12.08
_05869_,12.08
_06410_,12.08
id_stage_i.regfile_i.regfile_data\[7\]\[7\],12.08
_00485_,12.065
DMEM_rd_data_i[19],12.06
_00481_,12.06
_02008_,12.04
